"player","position","year","team","team_whole_name","age","years_experience","id_contract","contract_value","average_annual_contract_value","dummy_team_change","years_contract","initial_contract_year","reference_end_contract_year","awards","MVP_price","CYA_price","SS_price","team_g","team_w","team_l","team_divs","team_playoffs","team_games_over_500","team_pnnts","team_ws","team_hof","team_r","team_ab","team_h","team_hr","team_ra","team_w_l_percent","team_ba","team_era","war","war_to_2","g","pa","ab","r","h","x2b","x3b","hr","rbi","sb","cs","bb","so","gidp","hbp","sh","sf","ibb","ba","obp","slg","ops","ops_plus","r_oba","rbat","tb","pos","leader","g_to_2","pa_to_2","ab_to_2","r_to_2","h_to_2","x2b_to_2","x3b_to_2","hr_to_2","rbi_to_2","sb_to_2","cs_to_2","bb_to_2","so_to_2","gidp_to_2","hbp_to_2","sh_to_2","sf_to_2","ibb_to_2","ba_to_2","obp_to_2","slg_to_2","ops_to_2","ops_plus_to_2","r_oba_to_2","rbat_to_2","tb_to_2","leader_to_2"
"Travis Jankowski","H","2025","TB","Tampa Bay Rays",34.2,3,2172,1050000,1050000,1,1,"2025","2025",0,0,0,0,162,77,85,0,0,-8,0,0,0,714,5470,1374,182,683,0.489,0.254,4.21,-0.3,0.09,25,50,45,8,11,2,0,0,2,2,0,3,12,0,0,1,1,0,0.244,0.286,0.289,0.575,62,0.26,53,13,"9H/781D",0,625,2500,2025,64,121,4,0,0,4,4,0,9,144,0,0,1,1,0,0.059536,0.081796,0.083521,0.330625,3844,0.0676,2809,169,0
"Travis Shaw","NH","2020","TOR","Toronto Blue Jays",30.3,4.053,2173,4000000,4000000,1,1,"2020","2020",0,0,0,0,60,32,28,0,1,4,0,0,0,302,2023,516,88,312,0.495,0.26,4.24,0.2,0.04,50,180,163,17,39,10,0,6,17,0,0,16,50,4,0,0,1,0,0.239,0.306,0.411,0.717,95,0.31,90,67,"53/HD",0,2500,32400,26569,289,1521,100,0,36,289,0,0,256,2500,16,0,0,1,0,0.057121,0.093636,0.168921,0.514089,9025,0.0961,8100,4489,0
"Travis Shaw","NH","2021","MIL","Milwaukee Brewers",31.3,5.053,2174,1500000,1500000,1,1,"2021","2021",0,0,0,0,162,95,67,1,1,28,0,0,0,738,5362,1251,194,623,0.483,0.257,4.17,-0.6,0.36,84,250,220,20,44,11,0,9,39,0,0,24,68,2,3,2,1,0,0.2,0.286,0.373,0.659,77,0.295,77,82,"53H/D",0,7056,62500,48400,400,1936,121,0,81,1521,0,0,576,4624,4,9,4,1,0,0.04,0.081796,0.139129,0.434281,5929,0.087025,5929,6724,0
"Travis Shaw","NH","2022","BOS","Boston Red Sox",32.3,6.053,2175,1500000,1500000,1,1,"2022","2022",0,0,0,0,162,78,84,0,0,-6,0,0,1,735,5539,1427,155,787,0.518,0.267,3.92,-0.7,0.49,7,19,19,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,-100,0,-134,0,"/3DH",0,49,361,361,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,10000,0,17956,0,0
"Trevor Cahill","NH","2015","ATL","Atlanta Braves",27.4,5.16,2176,687225.311355765,687225.311355765,1,1,"2015","2015",0,0,0,0,162,67,95,0,0,-28,0,0,1,573,5420,1361,100,760,0.501,0.26,3.64,0,0,26,8,7,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0.143,0.25,0.143,0.393,13,0.199,8,1,"1",0,676,64,49,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0.020449,0.0625,0.020449,0.154449,169,0.039601,64,1,0
"Trevor Cahill","NH","2016","CHC","Chicago Cubs",28.4,6.098,2177,4250000,4250000,0,1,"2016","2016",0,0,0,0,162,103,58,1,1,45,1,1,0,808,5503,1409,199,556,0.513,0.263,3.68,0,0,49,11,8,1,1,0,0,0,1,0,0,1,4,0,0,2,0,0,0.125,0.222,0.125,0.347,-4,0.167,-49,1,"1/H",0,2401,121,64,1,1,0,0,0,1,0,0,1,16,0,0,4,0,0,0.015625,0.049284,0.015625,0.120409,16,0.027889,2401,1,0
"Trevor Cahill","NH","2017","SD","San Diego Padres",29.4,7.098,2178,1750000,1750000,1,1,"2017","2017",0,0,0,0,162,71,91,0,0,-20,0,0,0,604,5356,1251,189,816,0.462,0.25,3.95,0.2,0.04,10,18,14,1,4,1,0,0,2,0,0,1,4,0,0,3,0,0,0.286,0.333,0.357,0.69,86,0.308,85,5,"1",0,100,324,196,1,16,1,0,0,4,0,0,1,16,0,0,9,0,0,0.081796,0.110889,0.127449,0.4761,7396,0.094864,7225,25,0
"Trevor Cahill","NH","2019","LAA","Los Angeles Angels",31.4,9.098,2180,9000000,9000000,1,1,"2019","2019",0,0,0,0,162,72,90,0,0,-18,0,0,1,769,5542,1368,220,868,0.499,0.257,3.97,0,0,2,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.333,0.333,0.333,0.667,79,0.295,76,1,"1/H",0,4,9,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.110889,0.110889,0.110889,0.444889,6241,0.087025,5776,1,0
"Trevor Cahill","NH","2021","PIT","Pittsburgh Pirates",33.4,11.056,2182,1500000,1500000,1,1,"2021","2021",0,0,0,0,162,61,101,0,0,-40,0,0,0,609,5336,1261,124,833,0.502,0.264,3.74,0,0,8,9,9,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0.111,0.111,0.111,0.222,-39,0.089,-70,1,"/1",0,64,81,81,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0.012321,0.012321,0.012321,0.049284,1521,0.007921,4900,1,0
"Trevor May","NH","2021","NYM","New York Mets",31.9,6.012,2186,15500000,7750000,1,2,"2021","2022",0,0,0,0,162,77,85,0,0,-8,0,0,0,636,5210,1243,176,668,0.48,0.25,3.8,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trevor Megill","NH","2024","MIL","Milwaukee Brewers",30.7,1,2189,778072.930532348,778072.930532348,1,1,"2024","2024",0,0,0,0,162,93,69,1,1,24,0,0,0,777,5472,1359,177,641,0.487,0.256,4.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trevor Plouffe","NH","2017","OAK","Oakland Athletics",31.2,0,2191,5250000,5250000,1,1,"2017","2017",0,0,0,0,162,75,87,0,0,-12,0,0,1,739,5464,1344,234,826,0.487,0.259,3.98,-0.8,0.64,100,313,283,31,56,7,0,9,19,1,2,28,88,12,1,0,1,2,0.198,0.272,0.318,0.59,61,0.267,61,90,"5DH3/4",0,10000,97969,80089,961,3136,49,0,81,361,1,4,784,7744,144,1,0,1,4,0.039204,0.073984,0.101124,0.3481,3721,0.071289,3721,8100,0
"Trevor Plouffe","NH","2018","PHI","Philadelphia Phillies",32.2,1,2192,1500000,1500000,1,1,"2018","2018",0,0,0,0,162,80,82,0,0,-2,0,0,1,677,5424,1270,186,728,0.472,0.261,3.98,0,0,7,12,12,1,3,0,0,1,3,0,0,0,6,0,0,0,0,0,0.25,0.25,0.5,0.75,95,0.312,85,6,"/H549",0,49,144,144,1,9,0,0,1,9,0,0,0,36,0,0,0,0,0,0.0625,0.0625,0.25,0.5625,9025,0.097344,7225,36,0
"Trevor Williams","NH","2021","CHC","Chicago Cubs",29.3,0,2196,2500000,2500000,1,1,"2021","2021",0,0,0,0,162,71,91,0,0,-20,0,0,0,705,5306,1255,210,839,0.513,0.262,3.69,0.1,0.01,21,28,25,1,5,0,0,0,1,0,0,1,9,0,0,2,0,0,0.2,0.231,0.2,0.431,19,0.196,-1,5,"1",0,441,784,625,1,25,0,0,0,1,0,0,1,81,0,0,4,0,0,0.04,0.053361,0.04,0.185761,361,0.038416,1,25,0
"Tyler Anderson","NH","2022","LAD","Los Angeles Dodgers",32.6,6.065,2205,8000000,8000000,1,1,"2022","2022",1,0,0,0,162,111,51,1,1,60,0,0,2,847,5526,1418,212,513,0.531,0.261,3.52,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-100,0,-136,0,"1/H",0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000,0,18496,0,0
"Tyler Chatwood","NH","2018","CHC","Chicago Cubs",28.7,6.039,2207,38000000,12666666.6666667,1,3,"2018","2020",0,0,0,0,163,95,68,0,1,27,0,0,0,761,5624,1453,167,645,0.513,0.263,3.68,0,0,23,32,25,3,4,0,0,0,2,0,0,1,6,0,0,6,0,0,0.16,0.192,0.16,0.352,-4,0.165,-53,4,"1/H",0,529,1024,625,9,16,0,0,0,4,0,0,1,36,0,0,36,0,0,0.0256,0.036864,0.0256,0.123904,16,0.027225,2809,16,0
"Tyler Chatwood","NH","2019","CHC","Chicago Cubs",29.7,7.039,2207,38000000,12666666.6666667,1,3,"2018","2020",0,0,0,0,162,84,78,0,0,6,0,0,1,814,5461,1378,256,717,0.514,0.263,3.68,0.1,0.01,40,21,18,1,3,2,0,0,1,0,0,1,6,0,0,2,0,0,0.167,0.211,0.278,0.488,26,0.212,2,5,"1/H",0,1600,441,324,1,9,4,0,0,1,0,0,1,36,0,0,4,0,0,0.027889,0.044521,0.077284,0.238144,676,0.044944,4,25,0
"Tyler Chatwood","NH","2021","TOR","Toronto Blue Jays",31.7,9.039,2208,3000000,3000000,1,1,"2021","2021",0,0,0,0,162,91,71,0,0,20,0,0,0,846,5476,1455,262,663,0.496,0.261,4.23,0,0,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-100,0,-125,0,"1",0,36,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000,0,15625,0,0
"Tyler Clippard","NH","2016","ARI","Arizona Diamondbacks",31.5,6.148,2209,12250000,6125000,1,2,"2016","2017",0,0,0,0,162,69,93,0,0,-24,0,0,0,752,5665,1479,190,890,0.488,0.258,4.27,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Clippard","NH","2017","NYY","New York Yankees",32.5,7.148,2209,12250000,6125000,1,2,"2016","2017",0,0,0,0,162,91,71,0,1,20,0,0,2,858,5594,1463,241,660,0.569,0.267,3.64,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Clippard","NH","2018","TOR","Toronto Blue Jays",33.5,8.148,2210,1500000,1500000,1,1,"2018","2018",0,0,0,0,162,73,89,0,0,-16,0,0,0,709,5477,1336,217,832,0.496,0.261,4.23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Clippard","NH","2019","CLE","Cleveland Guardians",34.5,9.148,2211,1500000,1500000,1,1,"2019","2019",0,0,0,0,162,93,69,0,0,24,0,0,1,769,5425,1354,223,657,0.512,0.266,3.83,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Clippard","NH","2021","ARI","Arizona Diamondbacks",36.5,11.134,2213,2250000,2250000,1,1,"2021","2021",0,0,0,0,162,52,110,0,0,-58,0,0,0,679,5489,1297,144,893,0.486,0.256,4.26,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Flowers","NH","2016","ATL","Atlanta Braves",30.6,0,2216,5300000,2650000,1,2,"2016","2017",0,0,0,0,161,68,93,0,0,-25,0,0,0,649,5514,1404,122,779,0.5,0.26,3.65,0.4,0.16,83,325,281,27,76,18,0,8,41,0,0,29,91,3,11,0,4,1,0.27,0.357,0.42,0.777,109,0.347,112,118,"2/H",0,6889,105625,78961,729,5776,324,0,64,1681,0,0,841,8281,9,121,0,16,1,0.0729,0.127449,0.1764,0.603729,11881,0.120409,12544,13924,0
"Tyler Flowers","NH","2017","ATL","Atlanta Braves",31.6,1,2216,5300000,2650000,1,2,"2016","2017",0,0,0,0,163,72,90,0,0,-18,0,0,0,732,5584,1467,165,821,0.5,0.26,3.66,2,4,99,370,317,41,89,16,0,12,49,0,1,31,82,6,20,0,2,1,0.281,0.378,0.445,0.823,115,0.373,127,141,"2H/D",0,9801,136900,100489,1681,7921,256,0,144,2401,0,1,961,6724,36,400,0,4,1,0.078961,0.142884,0.198025,0.677329,13225,0.139129,16129,19881,0
"Tyler Flowers","NH","2019","ATL","Atlanta Braves",33.6,2,2217,7477711.79775921,7477711.79775921,0,1,"2019","2019",0,0,0,0,162,97,65,1,1,32,0,0,0,855,5560,1432,249,743,0.501,0.26,3.66,-0.2,0.04,85,310,271,36,62,11,3,11,34,0,0,31,105,8,6,0,2,3,0.229,0.319,0.413,0.733,85,0.314,79,112,"2/H",0,7225,96100,73441,1296,3844,121,9,121,1156,0,0,961,11025,64,36,0,4,9,0.052441,0.101761,0.170569,0.537289,7225,0.098596,6241,12544,0
"Tyler Flowers","NH","2020","ATL","Atlanta Braves",34.6,3,2218,4000000,4000000,0,1,"2020","2020",0,0,0,0,60,35,25,1,1,10,0,0,1,348,2074,556,103,288,0.501,0.26,3.67,0.4,0.16,22,80,69,5,15,6,0,1,5,0,0,8,34,1,3,0,0,0,0.217,0.325,0.348,0.673,78,0.304,77,24,"2",0,484,6400,4761,25,225,36,0,1,25,0,0,64,1156,1,9,0,0,0,0.047089,0.105625,0.121104,0.452929,6084,0.092416,5929,576,0
"Tyler Heineman","NH","2023","TOR","Toronto Blue Jays",31,0,2220,765889.986737186,765889.986737186,1,1,"2023","2023",0,0,0,0,162,89,73,0,1,16,0,0,1,746,5562,1423,188,671,0.499,0.261,4.22,0.2,0.04,22,47,38,5,9,1,1,0,3,1,0,8,8,0,1,0,0,0,0.237,0.383,0.316,0.699,97,0.325,99,12,"2/H",0,484,2209,1444,25,81,1,1,0,9,1,0,64,64,0,1,0,0,0,0.056169,0.146689,0.099856,0.488601,9409,0.105625,9801,144,0
"Tyler Heineman","NH","2024","TOR","Toronto Blue Jays",32,1,2221,761001.808873827,761001.808873827,1,1,"2024","2024",0,0,0,0,162,74,88,0,0,-14,0,0,0,671,5410,1306,156,743,0.498,0.26,4.22,0.2,0.04,7,16,12,2,1,0,0,0,0,0,0,3,6,0,1,0,0,0,0.083,0.313,0.083,0.396,21,0.223,34,1,"/21D",0,49,256,144,4,1,0,0,0,0,0,0,9,36,0,1,0,0,0,0.006889,0.097969,0.006889,0.156816,441,0.049729,1156,1,0
"Tyler Heineman","NH","2025","TOR","Toronto Blue Jays",33,2,2222,542621,542621,1,1,"2025","2025",0,0,0,0,162,94,68,1,1,26,1,0,1,798,5507,1461,191,721,0.5,0.26,4.22,1.9,3.61,61,174,149,25,43,8,1,3,20,2,0,12,31,1,6,5,2,0,0.289,0.361,0.416,0.777,113,0.339,112,62,"2/H1",0,3721,30276,22201,625,1849,64,1,9,400,4,0,144,961,1,36,25,4,0,0.083521,0.130321,0.173056,0.603729,12769,0.114921,12544,3844,0
"Tyson Ross","NH","2018","SD","San Diego Padres",31.3,6.118,2223,1750000,1750000,1,1,"2018","2018",0,0,0,0,162,66,96,0,0,-30,0,0,1,617,5486,1289,162,767,0.461,0.25,3.96,0.3,0.09,31,46,41,2,8,0,0,1,4,1,0,1,16,1,0,3,1,0,0.195,0.209,0.268,0.478,32,0.211,21,11,"1/H",0,961,2116,1681,4,64,0,0,1,16,1,0,1,256,1,0,9,1,0,0.038025,0.043681,0.071824,0.228484,1024,0.044521,441,121,0
"Vance Worley","NH","2017","MIA","Miami Marlins",29.9,4.112,2226,695958.90057858,695958.90057858,1,1,"2017","2017",0,0,0,0,162,77,85,0,0,-8,0,0,2,778,5602,1497,194,822,0.47,0.258,4.27,-0.1,0.01,25,27,22,0,4,0,0,0,3,0,0,0,8,1,0,5,0,0,0.182,0.182,0.182,0.364,0,0.159,-43,4,"1/H",0,625,729,484,0,16,0,0,0,9,0,0,0,64,1,0,25,0,0,0.033124,0.033124,0.033124,0.132496,0,0.025281,1849,16,0
"Wade Davis","NH","2018","COL","Colorado Rockies",32.9,0,2232,52000000,17333333.3333333,1,3,"2018","2020",0,0,0,0,163,91,72,0,1,19,0,0,0,780,5541,1418,210,745,0.473,0.274,4.95,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wade Davis","NH","2019","COL","Colorado Rockies",33.9,1,2232,52000000,17333333.3333333,1,3,"2018","2020",0,0,0,0,162,71,91,0,0,-20,0,0,0,835,5660,1502,224,958,0.471,0.274,4.97,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wade Davis","NH","2021","KC","Kansas City Royals",35.9,3,2233,1478945.37519612,1478945.37519612,1,1,"2021","2021",0,0,0,0,162,74,88,0,0,-14,0,0,0,686,5427,1349,163,788,0.479,0.264,4.25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wade Leblanc","NH","2014","LAA","Los Angeles Angels",30,0,2234,689449.635766739,689449.635766739,1,1,"2014","2014",0,0,0,0,162,98,64,1,1,34,0,0,0,773,5652,1464,155,630,0.501,0.258,3.94,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wade Leblanc","NH","2016","PIT","Pittsburgh Pirates",32,1,2235,672362.379948466,672362.379948466,1,1,"2016","2016",0,0,0,0,162,78,83,0,0,-5,0,0,0,729,5542,1426,153,758,0.504,0.265,3.71,0,0,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-100,0,-155,0,"/1",0,64,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000,0,24025,0,0
"Wade Leblanc","NH","2017","PIT","Pittsburgh Pirates",33,2,2236,1040686.20647264,1040686.20647264,0,1,"2017","2017",0,0,0,0,165,75,87,0,0,-12,0,0,0,668,5458,1331,151,731,0.504,0.264,3.72,0,0,46,5,5,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0.2,0.2,0.2,0.4,7,0.179,-10,1,"1",0,2116,25,25,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0.04,0.04,0.04,0.16,49,0.032041,100,1,0
"Wade Leblanc","NH","2018","SEA","Seattle Mariners",34,3,2237,650000,650000,1,1,"2018","2018",0,0,0,0,162,89,73,0,0,16,0,0,0,677,5513,1402,176,711,0.472,0.26,4.32,0.1,0.01,3,4,3,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0.333,0.333,0.333,0.667,89,0.298,83,1,"1",0,9,16,9,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0.110889,0.110889,0.110889,0.444889,7921,0.088804,6889,1,0
"Wade Leblanc","NH","2019","SEA","Seattle Mariners",35,4,2238,3427284.57397297,3427284.57397297,0,1,"2019","2019",0,0,0,0,162,68,94,0,0,-26,0,0,1,758,5500,1305,239,893,0.471,0.26,4.33,0.1,0.01,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.696,608,0,"1",0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.484416,369664,0,0
"Wade Leblanc","NH","2021","STL","St Louis Cardinals",37,6,2240,674990.669239509,674990.669239509,1,1,"2021","2021",0,0,0,0,162,90,72,0,1,18,0,0,0,706,5351,1303,198,672,0.521,0.266,3.68,-0.1,0.01,11,13,11,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,-100,0,-167,0,"1",0,121,169,121,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,10000,0,27889,0,0
"Wade Miley","NH","2018","MIL","Milwaukee Brewers",31.8,0,2241,2500000,2500000,1,1,"2018","2018",0,0,0,0,163,96,67,1,1,29,0,0,1,754,5542,1398,218,659,0.48,0.258,4.17,0,0,16,28,27,1,5,0,0,0,0,0,0,1,11,0,0,0,0,0,0.185,0.214,0.185,0.399,9,0.178,-13,5,"1",0,256,784,729,1,25,0,0,0,0,0,0,1,121,0,0,0,0,0,0.034225,0.045796,0.034225,0.159201,81,0.031684,169,25,0
"Wade Miley","NH","2019","HOU","Houston Astros",32.8,1,2242,4500000,4500000,1,1,"2019","2019",0,0,0,0,162,107,55,1,1,52,1,0,0,920,5613,1538,288,640,0.496,0.255,3.81,0,0,3,6,4,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.2,0,0.2,-39,0.139,-63,0,"1",0,9,36,16,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.04,0,0.04,1521,0.019321,3969,0,0
"Wade Miley","NH","2021","CIN","Cincinnati Reds",34.8,3,2243,15000000,7500000,1,2,"2020","2021",0,0,0,0,162,83,79,0,0,4,0,0,0,786,5423,1352,222,760,0.505,0.261,3.75,0.3,0.09,28,59,54,9,10,3,0,0,3,0,0,3,13,0,0,2,0,0,0.185,0.228,0.241,0.469,22,0.211,4,13,"1/H",0,784,3481,2916,81,100,9,0,0,9,0,0,9,169,0,0,4,0,0,0.034225,0.051984,0.058081,0.219961,484,0.044521,16,169,0
"Wade Miley","NH","2021","CIN","Cincinnati Reds",34.8,4,2244,17747344.5023534,8873672.25117671,0,2,"2021","2022",0,0,0,0,162,83,79,0,0,4,0,0,0,786,5423,1352,222,760,0.505,0.261,3.75,0.3,0.09,28,59,54,9,10,3,0,0,3,0,0,3,13,0,0,2,0,0,0.185,0.228,0.241,0.469,22,0.211,4,13,"1/H",0,784,3481,2916,81,100,9,0,0,9,0,0,9,169,0,0,4,0,0,0.034225,0.051984,0.058081,0.219961,484,0.044521,16,169,0
"Weiyin Chen","NH","2016","MIA","Miami Marlins",31.1,4,2251,80000000,16000000,1,5,"2016","2020",0,0,0,0,161,79,82,0,0,-3,0,0,1,655,5547,1460,128,682,0.469,0.258,4.25,-0.6,0.36,21,49,44,0,0,0,0,0,0,0,0,0,18,2,0,5,0,0,0,0,0,0,-100,0.021,-144,0,"1",0,441,2401,1936,0,0,0,0,0,0,0,0,0,324,4,0,25,0,0,0,0,0,0,10000,0.000441,20736,0,0
"Weiyin Chen","NH","2017","MIA","Miami Marlins",32.1,5,2251,80000000,16000000,1,5,"2016","2020",0,0,0,0,162,77,85,0,0,-8,0,0,2,778,5602,1497,194,822,0.47,0.258,4.27,0,0,8,8,8,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0.125,0.125,0.125,0.25,-31,0.1,-60,1,"/1",0,64,64,64,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0.015625,0.015625,0.015625,0.0625,961,0.01,3600,1,0
"Weiyin Chen","NH","2018","MIA","Miami Marlins",33.1,6,2251,80000000,16000000,1,5,"2016","2020",0,0,0,0,161,63,98,0,0,-35,0,0,1,589,5488,1303,128,809,0.467,0.258,4.29,0,0,26,42,40,2,6,1,0,0,2,0,0,0,18,0,0,2,0,0,0.15,0.15,0.175,0.325,-10,0.141,-38,7,"1/H",0,676,1764,1600,4,36,1,0,0,4,0,0,0,324,0,0,4,0,0,0.0225,0.0225,0.030625,0.105625,100,0.019881,1444,49,0
"Weiyin Chen","NH","2019","MIA","Miami Marlins",34.1,7,2251,80000000,16000000,1,5,"2016","2020",0,0,0,0,162,57,105,0,0,-48,0,0,0,615,5512,1326,146,808,0.462,0.257,4.31,-0.1,0.01,43,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-100,0,-137,0,"1",0,1849,25,25,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,10000,0,18769,0,0
"Welington Castillo","NH","2017","BAL","Baltimore Orioles",30.3,5.009,2253,13000000,6500000,1,2,"2017","2018",0,0,0,0,162,75,87,0,0,-12,0,0,1,743,5650,1469,232,841,0.477,0.259,4.01,2.3,5.29,96,365,341,44,96,11,0,20,53,0,0,22,97,10,0,0,2,0,0.282,0.323,0.49,0.813,116,0.354,120,167,"2/DH",0,9216,133225,116281,1936,9216,121,0,400,2809,0,0,484,9409,100,0,0,4,0,0.079524,0.104329,0.2401,0.660969,13456,0.125316,14400,27889,0
"Welington Castillo","NH","2018","CHW","Chicago White Sox",31.3,6.009,2253,13000000,6500000,1,2,"2017","2018",0,0,0,0,162,62,100,0,0,-38,0,0,1,656,5523,1332,182,848,0.502,0.26,3.77,0.5,0.25,49,181,170,17,44,7,0,6,15,1,0,9,46,7,2,0,0,0,0.259,0.304,0.406,0.71,94,0.313,93,69,"2/DH",0,2401,32761,28900,289,1936,49,0,36,225,1,0,81,2116,49,4,0,0,0,0.067081,0.092416,0.164836,0.5041,8836,0.097969,8649,4761,0
"Welington Castillo","NH","2018","CHW","Chicago White Sox",31.3,6.009,2254,15000000,7500000,1,2,"2018","2019",0,0,0,0,162,62,100,0,0,-38,0,0,1,656,5523,1332,182,848,0.502,0.26,3.77,0.5,0.25,49,181,170,17,44,7,0,6,15,1,0,9,46,7,2,0,0,0,0.259,0.304,0.406,0.71,94,0.313,93,69,"2/DH",0,2401,32761,28900,289,1936,49,0,36,225,1,0,81,2116,49,4,0,0,0,0.067081,0.092416,0.164836,0.5041,8836,0.097969,8649,4761,0
"Welington Castillo","NH","2019","CHW","Chicago White Sox",32.3,7.009,2254,15000000,7500000,1,2,"2018","2019",0,0,0,0,161,72,89,0,0,-17,0,0,1,708,5529,1443,182,832,0.502,0.26,3.78,-0.3,0.09,72,251,230,19,48,12,0,12,41,0,0,16,74,8,3,0,2,0,0.209,0.267,0.417,0.684,79,0.293,77,96,"2D/H",0,5184,63001,52900,361,2304,144,0,144,1681,0,0,256,5476,64,9,0,4,0,0.043681,0.071289,0.173889,0.467856,6241,0.085849,5929,9216,0
"Wesley Wright","NH","2014","CHC","Chicago Cubs",29.5,0,2256,1425000,1425000,1,1,"2014","2014",0,0,0,0,158,73,89,0,0,-16,0,0,2,614,5508,1315,157,707,0.511,0.263,3.68,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
